Passenger Email,Travel Insurance?,Purchase Date,Travel Date,Fare Type,Ticket Price,Route,Row_ID,Person
dpoirier@axiom.com,FALSE,07/12/2017,11/17/2017,Economy,142,DAL-HOU,206,Dave Poirier
spak@axiom.com,FALSE,8/13/2017,9/22/2017,Economy,106,DAL-CLE,723,Sung Pak
bweirich@axiom.com,TRUE,5/15/2017,07/09/2017,Economy,91,DAL-LAS,71,Barry Weirich
rd'ascenzo@axiom.com,FALSE,11/10/2017,12/03/2017,Economy,152,DAL-GRR,661,Russell D'Ascenzo
jeaton@axiom.com,FALSE,05/03/2017,5/17/2017,Business,156,DAL-SEA,382,Joel Eaton
kcarter@axiom.com,FALSE,10/08/2016,2/13/2017,Economy,112,DAL-PHX,444,Kimberly Carter
rhaberlin@axiom.com,TRUE,5/26/2017,6/30/2017,Economy,84,DAL-MDW,639,Rob Haberlin
bgillingham@axiom.com,FALSE,01/12/2017,3/23/2017,Economy,159,DAL-AUS,113,Brooke Gillingham
bdonatelli@axiom.com,FALSE,10/23/2017,11/25/2017,Economy,126,DAL-ATL,88,Bill Donatelli
agrove@axiom.com,FALSE,08/04/2017,10/17/2017,Economy,119,DAL-LAS,18,Alejandro Grove
rausman@axiom.com,FALSE,04/02/2017,4/15/2017,Business,140,DAL-GRR,658,Ruben Ausman
dkendrick@axiom.com,FALSE,09/09/2017,9/22/2017,Economy,68,DAL-OKC,209,David Kendrick
jlonsdale@axiom.com,TRUE,10/10/2017,11/17/2017,Economy,111,DAL-AUS,366,Jeremy Lonsdale
kseio@axiom.com,FALSE,5/30/2017,07/10/2017,Economy,117,DAL-OKC,419,Karen Seio
mgockenbach@axiom.com,FALSE,03/04/2017,04/08/2017,Economy,60,DAL-HOU,542,Mike Gockenbach
ccheatham@axiom.com,FALSE,7/16/2017,09/08/2017,Economy,145,DAL-AUS,169,Clay Cheatham
kwillman@axiom.com,FALSE,10/17/2017,11/02/2017,Economy,97,DAL-AMA,428,Katrina Willman
abergman@axiom.com,FALSE,8/23/2017,10/07/2017,Economy,70,DAL-MDW,1,Aaron Bergman
sgordon@axiom.com,FALSE,08/09/2017,9/24/2017,Economy,91,DAL-OKC,697,Sheri Gordon
cphan@axiom.com,FALSE,9/28/2017,11/07/2017,Economy,103,DAL-LGA,155,Christine Phan
nmurray@axiom.com,FALSE,6/21/2017,08/07/2017,First Class,232,DAL-ATL,567,Neoma Murray
fharton@axiom.com,FALSE,11/10/2017,12/11/2017,Economy,86,DAL-AUS,289,Fred Harton
bstugart@axiom.com,FALSE,1/17/2017,3/31/2017,Economy,61,DAL-AUS,111,Brian Stugart
tbrockman@axiom.com,TRUE,9/24/2017,11/27/2017,Economy,117,DAL-MDW,749,Tim Brockman
mlee@axiom.com,FALSE,5/23/2017,08/12/2017,Economy,107,DAL-HOU,550,Muhammed Lee
pmcvee@axiom.com,FALSE,6/14/2017,6/25/2017,Business,135,DAL-PHX,608,Peter McVee
rapplegate@axiom.com,TRUE,09/12/2017,9/29/2017,Economy,64,DAL-HOU,660,Russell Applegate
mbrown@axiom.com,FALSE,05/04/2017,7/15/2017,First Class,307,DAL-AUS,538,Mick Brown
csayre@axiom.com,FALSE,5/14/2017,7/13/2017,Economy,104,DAL-HOU,122,Cari Sayre
knunn@axiom.com,FALSE,3/15/2017,06/04/2017,Economy,82,DAL-SEA,446,Kristina Nunn
kheidel@axiom.com,TRUE,02/07/2017,03/05/2017,Economy,156,DAL-AMA,441,Ken Heidel
mclasen@axiom.com,FALSE,11/29/2017,12/16/2017,First Class,307,DAL-HOU,508,Matthew Clasen
azypern@axiom.com,FALSE,09/04/2017,11/13/2017,Business,140,DAL-AMA,50,Annie Zypern
rphan@axiom.com,FALSE,11/22/2017,12/11/2017,Economy,116,DAL-MDW,656,Roy Phan
ghale,FALSE,11/15/2017,11/30/2017,Economy,76,DAL-HOU,298,Gene Hale
sbrown@axiom.com,FALSE,5/20/2017,6/23/2017,Economy,116,DAL-AUS,678,Sarah Brown
cadams@axiom.com,FALSE,6/28/2017,08/03/2017,Economy,106,DAL-MDW,130,Carol Adams
croper@axiom.com,FALSE,09/08/2017,9/17/2017,Economy,79,DAL-MDW,174,Corey Roper
tbutterfield@axiom.com,FALSE,4/14/2017,4/25/2017,First Class,239,DAL-PHX,736,Ted Butterfield
ttaslimi@axiom.com,FALSE,8/31/2017,11/05/2017,Economy,104,DAL-PHX,750,Tim Taslimi
bthompson@axiom.com,FALSE,09/01/2017,9/19/2017,Economy,158,DAL-HOU,87,Beth Thompson
rdemir@axiom.com,FALSE,06/12/2017,09/02/2017,Economy,149,DAL-ELP,647,Roger Demir
bdodson@axiom.com,FALSE,8/28/2017,10/01/2017,Economy,71,DAL-AMA,104,Brendan Dodson
tboland@axiom.com,FALSE,03/08/2017,04/10/2017,Business,121,DAL-LGA,744,Thomas Boland
hryan@axiom.com,FALSE,12/28/2016,3/22/2017,Economy,117,DAL-LGA,321,Harold Ryan
jmitchum@axiom.com,FALSE,6/15/2017,7/19/2017,Economy,144,DAL-ELP,376,Jim Mitchum
ccatlett@axiom.com,FALSE,4/29/2017,5/16/2017,Economy,137,DAL-AUS,173,Corey Catlett
mjones@axiom.com,FALSE,10/04/2017,11/18/2017,Economy,145,DAL-SLC,515,Max Jones
sann@axiom.com,FALSE,7/28/2017,8/23/2017,Economy,127,DAL-GRR,721,Sue Ann Reed
jlebron@axiom.com,FALSE,4/29/2017,06/12/2017,Economy,153,DAL-MDW,341,Jack Lebron
mhernandez@axiom.com,FALSE,11/26/2017,12/18/2017,Economy,152,DAL-LGA,540,Mick Hernandez
,FALSE,11/21/2017,12/31/2017,Economy,117,DAL-PHX,679,Sarah Foster
kducich@axiom.com,FALSE,11/04/2017,11/30/2017,Economy,153,DAL-LGA,422,Katherine Ducich
ngelder@axiom.com,FALSE,9/29/2017,10/20/2017,Economy,153,DAL-LGA,561,Nathan Gelder
gkelly@axiom.com,TRUE,08/07/2017,09/12/2017,Economy,99,DAL-MDW,307,Grace Kelly
scohen@axiom.com,FALSE,3/18/2017,06/02/2017,Economy,126,DAL-AUS,683,Scott Cohen
ephan@axiom.com,FALSE,11/24/2017,12/31/2017,Economy,114,DAL-LGA,260,Emily Phan
msatty@axiom.com,FALSE,7/14/2017,10/14/2017,Business,120,DAL-PHX,513,Maurice Satty
dpoirier@axiom.com,FALSE,09/11/2017,12/07/2017,Economy,131,DAL-TUL,206,Dave Poirier
jcaffey@axiom.com,TRUE,11/05/2017,12/22/2017,Economy,119,DAL-LGA,358,Jenna Caffey
dpoirier@axiom.com,FALSE,09/04/2017,11/17/2017,Economy,90,DAL-CLE,206,Dave Poirier
bweirich@axiom.com,TRUE,6/21/2017,07/09/2017,Economy,121,DAL-SEA,71,Barry Weirich
rd'ascenzo@axiom.com,FALSE,9/24/2017,12/03/2017,Economy,84,DAL-MDW,661,Russell D'Ascenzo
jeaton@axiom.com,FALSE,03/02/2017,5/17/2017,First Class,265,DAL-AMA,382,Joel Eaton
nfritzler@axiom.com,TRUE,08/06/2017,8/23/2017,Economy,68,DAL-LAS,558,Natalie Fritzler
rhaberlin@axiom.com,TRUE,6/15/2017,6/30/2017,Economy,156,DAL-HOU,639,Rob Haberlin
bdonatelli@axiom.com,FALSE,11/13/2017,11/25/2017,First Class,267,DAL-ATL,88,Bill Donatelli
jepp@axiom.com,FALSE,4/30/2017,06/03/2017,Business,98,DAL-AUS,373,Jim Epp
sholloman@axiom.com,FALSE,10/22/2017,12/01/2017,Economy,102,DAL-HOU,708,Stefanie Holloman
mdominguez@axiom.com,FALSE,09/05/2017,11/09/2017,Business,171,DAL-AMA,523,Michael Dominguez
kseio@axiom.com,TRUE,06/04/2017,07/10/2017,Economy,129,DAL-OKC,419,Karen Seio
mlee@axiom.com,FALSE,08/09/2017,12/13/2017,Economy,109,DAL-ATL,550,Muhammed Lee
ccheatham@axiom.com,FALSE,8/23/2017,09/08/2017,Economy,125,DAL-AMA,169,Clay Cheatham
mhuthwaite@axiom.com,FALSE,3/16/2017,04/04/2017,Economy,118,DAL-GRR,534,Michelle Huthwaite
jwest@axiom.com,FALSE,10/26/2017,11/02/2017,Business,134,DAL-LGA,404,Julia West
bstewart,FALSE,07/09/2017,9/19/2017,Economy,109,DAL-SLC,117,Bruce Stewart
rhightower@axiom.com,FALSE,9/15/2017,9/30/2017,Economy,78,DAL-AUS,636,Ritsa Hightower
cphan@axiom.com,FALSE,9/30/2017,11/07/2017,Economy,129,DAL-OKC,155,Christine Phan
nmurray@axiom.com,TRUE,6/23/2017,08/07/2017,Economy,102,DAL-SLC,567,Neoma Murray
fharton@axiom.com,TRUE,11/24/2017,12/11/2017,Economy,135,DAL-AUS,289,Fred Harton
mlee@axiom.com,FALSE,6/29/2017,08/12/2017,First Class,305,DAL-OKC,550,Muhammed Lee
jfortune-@axiom.com,TRUE,11/17/2017,12/24/2017,Economy,131,DAL-PHX,352,Jason Fortune-
rapplegate@axiom.com,TRUE,09/12/2017,9/29/2017,Economy,159,DAL-PHX,660,Russell Applegate
jcastell@axiom.com,FALSE,1/18/2017,02/04/2017,Economy,120,DAL-AUS,384,John Castell
jpatt@axiom.com,TRUE,11/22/2017,12/20/2017,Business,94,DAL-GRR,363,Jennifer Patt
tseio@axiom.com,FALSE,11/21/2017,12/11/2017,Business,144,DAL-AUS,746,Thomas Seio
knunn@axiom.com,FALSE,3/24/2017,06/04/2017,Economy,86,DAL-ATL,446,Kristina Nunn
kheidel@axiom.com,FALSE,01/10/2017,03/05/2017,Economy,77,DAL-LAS,441,Ken Heidel
azypern@axiom.com,FALSE,10/25/2017,11/13/2017,Economy,103,DAL-AUS,50,Annie Zypern
ghale,FALSE,09/05/2017,11/30/2017,Economy,80,DAL-AUS,298,Gene Hale
sbrown@axiom.com,FALSE,05/06/2017,6/23/2017,Economy,129,DAL-HOU,678,Sarah Brown
jmyrick@axiom.com,FALSE,8/15/2017,10/09/2017,Economy,72,DAL-OKC,368,Jessica Myrick
croper@axiom.com,TRUE,7/28/2017,9/17/2017,Economy,71,DAL-ATL,174,Corey Roper
mstewart@axiom.com,FALSE,10/23/2017,11/10/2017,First Class,222,DAL-ELP,531,Michael Stewart
tbutterfield@axiom.com,FALSE,4/14/2017,4/25/2017,Business,88,DAL-OKC,736,Ted Butterfield
bthompson@axiom.com,FALSE,09/06/2017,9/19/2017,Economy,77,DAL-ELP,87,Beth Thompson
rdemir@axiom.com,FALSE,8/23/2017,09/02/2017,Economy,62,DAL-HOU,647,Roger Demir
cabelman@axiom.com,FALSE,8/29/2017,9/17/2017,Economy,77,DAL-MDW,153,Christine Abelman
pjohnson@axiom.com,TRUE,06/07/2017,07/02/2017,Economy,99,DAL-GRR,600,Pauline Johnson
tboland@axiom.com,FALSE,3/17/2017,04/10/2017,Economy,68,DAL-HOU,744,Thomas Boland
lblacks@axiom.com,FALSE,08/01/2017,09/08/2017,Economy,127,DAL-LGA,448,Larry Blacks
hryan@axiom.com,FALSE,2/16/2017,3/22/2017,Economy,65,DAL-MDW,321,Harold Ryan
xx,TRUE,09/07/2017,11/14/2017,Economy,100,DAL-AUS,763,Tony Chapman
fcarlisle@axiom.com,TRUE,3/14/2017,4/21/2017,First Class,286,DAL-ATL,282,Frank Carlisle
mgnade@axiom.com,FALSE,3/17/2017,04/07/2017,Economy,72,DAL-GRR,512,Maureen Gnade
cjackson@axiom.com,TRUE,07/06/2017,09/11/2017,Business,121,DAL-LAS,124,Carl Jackson
mjones@axiom.com,FALSE,8/25/2017,11/18/2017,Economy,151,DAL-LGA,515,Max Jones
fmerwin@axiom.com,FALSE,04/04/2017,6/17/2017,Economy,97,DAL-AUS,285,Frank Merwin
rwaldorf@axiom.com,FALSE,10/29/2017,11/14/2017,First Class,215,DAL-ELP,645,Robert Waldorf
beason@axiom.com,FALSE,04/01/2017,05/02/2017,Business,159,DAL-PHX,97,Brad Eason
iliston@axiom.com,FALSE,09/10/2017,11/29/2017,Economy,69,DAL-PHX,339,Ivan Liston
jlebron@axiom.com,FALSE,05/07/2017,06/12/2017,Economy,126,DAL-MDW,341,Jack Lebron
mhernandez@axiom.com,TRUE,11/12/2017,12/18/2017,Economy,121,DAL-TUL,540,Mick Hernandez
kducich@axiom.com,FALSE,11/17/2017,11/30/2017,Business,96,DAL-AUS,422,Katherine Ducich
scohen@axiom.com,FALSE,4/29/2017,06/02/2017,Economy,151,DAL-MDW,683,Scott Cohen
msatty@axiom.com,FALSE,9/16/2017,10/14/2017,Economy,64,DAL-ELP,513,Maurice Satty
hwasserman@axiom.com,FALSE,11/13/2017,12/27/2017,Economy,89,DAL-ELP,328,Helen Wasserman
ajacobs@axiom.com,FALSE,1/29/2017,05/09/2017,Economy,63,DAL-OKC,52,Anthony Jacobs
dkotsonis@axiom.com,FALSE,6/15/2017,09/04/2017,Economy,65,DAL-HOU,188,Damala Kotsonis
pprost@axiom.com,FALSE,3/24/2017,05/05/2017,Economy,97,DAL-GRR,596,Paul Prost
jholt@axiom.com,FALSE,09/01/2017,11/09/2017,Economy,105,DAL-LAS,398,Joseph Holt
jmartin@axiom.com,FALSE,11/24/2017,12/09/2017,First Class,255,DAL-SEA,349,Janet Martin
jeaton@axiom.com,FALSE,04/02/2017,5/17/2017,Economy,87,DAL-ATL,382,Joel Eaton
nfritzler@axiom.com,FALSE,08/02/2017,8/23/2017,Business,154,DAL-AUS,558,Natalie Fritzler
jepp@axiom.com,FALSE,04/09/2017,06/03/2017,Business,177,DAL-HOU,373,Jim Epp
kseio@axiom.com,FALSE,6/19/2017,07/10/2017,Economy,109,DAL-MDW,419,Karen Seio
bdecherney@axiom.com,FALSE,12/22/2017,12/31/2017,Economy,105,DAL-AUS,108,Brian DeCherney
ngelder@axiom.com,FALSE,1/23/2017,03/07/2017,Economy,114,DAL-AMA,561,Nathan Gelder
mhuthwaite@axiom.com,FALSE,03/08/2017,04/04/2017,Economy,158,DAL-HOU,534,Michelle Huthwaite
nradford@axiom.com,TRUE,07/11/2017,09/01/2017,Economy,155,DAL-AUS,569,Nick Radford
svan@axiom.com,FALSE,09/05/2017,9/24/2017,Economy,118,DAL-ELP,720,Stuart Van
rhightower@axiom.com,FALSE,09/09/2017,9/30/2017,Economy,130,DAL-GRR,636,Ritsa Hightower
tnorvell@axiom.com,FALSE,6/25/2017,7/20/2017,Economy,135,DAL-HOU,735,Tanja Norvell
fharton@axiom.com,FALSE,9/27/2017,12/11/2017,Economy,86,DAL-ATL,289,Fred Harton
mlee@axiom.com,FALSE,6/27/2017,08/12/2017,Business,119,DAL-PHX,550,Muhammed Lee
jmyrick@axiom.com,TRUE,7/20/2017,8/16/2017,Business,130,DAL-SEA,368,Jessica Myrick
pnorris@axiom.com,FALSE,11/02/2017,11/22/2017,Economy,103,DAL-GRR,584,Parhena Norris
ejacobs@axiom.com,FALSE,1/19/2017,3/20/2017,Economy,98,DAL-MDW,276,Eva Jacobs
arosenblatt@axiom.com,FALSE,12/08/2017,12/31/2017,Economy,90,DAL-GRR,27,Allen Rosenblatt
jpatt@axiom.com,FALSE,10/29/2017,12/20/2017,Economy,99,DAL-GRR,363,Jennifer Patt
dleinenbach@axiom.com,FALSE,09/05/2017,11/28/2017,Economy,121,DAL-AUS,221,Denise Leinenbach
sbrown@axiom.com,FALSE,04/02/2017,6/23/2017,Economy,64,DAL-OKC,678,Sarah Brown
mschwartz@axiom.com,FALSE,10/25/2017,12/29/2017,Economy,73,DAL-PHX,517,Maxwell Schwartz
dflashing@axiom.com,FALSE,9/23/2017,11/26/2017,Business,141,DAL-AUS,208,David Flashing
csievert@axiom.com,FALSE,2/25/2017,04/02/2017,Economy,150,DAL-AUS,141,Chad Sievert
dbremer@axiom.com,TRUE,10/02/2017,12/06/2017,Economy,62,DAL-PHX,207,David Bremer
jrupert@axiom.com,FALSE,1/15/2017,2/18/2017,Economy,118,DAL-HOU,379,Jocasta Rupert
cstewart@axiom.com,TRUE,6/14/2017,9/27/2017,Economy,151,DAL-MDW,166,Cindy Stewart
bblumstein@axiom.com,FALSE,11/17/2017,12/26/2017,Economy,80,DAL-GRR,66,Barry Blumstein
rdemir@axiom.com,FALSE,8/22/2017,09/02/2017,Economy,98,DAL-TUL,647,Roger Demir
dbremer@axiom.com,FALSE,10/26/2017,12/15/2017,Economy,138,DAL-HOU,207,David Bremer
ktakahito@axiom.com,FALSE,2/27/2017,4/19/2017,Economy,112,DAL-LGA,430,Kean Takahito
tboland@axiom.com,TRUE,3/14/2017,04/10/2017,Business,135,DAL-AUS,744,Thomas Boland
schance,FALSE,11/08/2016,1/29/2017,Economy,143,DAL-PHX,695,Shaun Chance
rfranzösisch@axiom.com,FALSE,4/26/2017,6/25/2017,Economy,70,DAL-OKC,655,Roy Französisch
fcarlisle@axiom.com,FALSE,1/24/2017,4/21/2017,Economy,104,DAL-PHX,282,Frank Carlisle
mgnade@axiom.com,TRUE,1/14/2017,04/07/2017,Economy,141,DAL-LGA,512,Maureen Gnade
mhaberlin@axiom.com,FALSE,5/27/2017,7/27/2017,Economy,73,DAL-AUS,495,Mark Haberlin
djoy@axiom.com,FALSE,07/03/2017,09/08/2017,Economy,114,DAL-HOU,227,Denny Joy
dkendrick@axiom.com,FALSE,8/19/2017,10/17/2017,Economy,70,DAL-PHX,209,David Kendrick
rwaldorf@axiom.com,FALSE,9/30/2017,11/14/2017,Business,110,DAL-OKC,645,Robert Waldorf
dkatz@axiom.com,FALSE,09/07/2017,9/27/2017,Economy,91,DAL-ATL,214,Dean Katz
jlebron@axiom.com,FALSE,05/05/2017,06/12/2017,Economy,115,DAL-PHX,341,Jack Lebron
mhernandez@axiom.com,FALSE,11/26/2017,12/18/2017,Economy,110,DAL-OKC,540,Mick Hernandez
marnett@axiom.com,TRUE,10/19/2017,11/06/2017,Economy,86,DAL-AMA,532,Michelle Arnett
hwasserman@axiom.com,FALSE,12/11/2017,12/27/2017,Economy,93,DAL-HOU,328,Helen Wasserman
dkotsonis@axiom.com,TRUE,7/13/2017,09/04/2017,Economy,133,DAL-HOU,188,Damala Kotsonis
pprost@axiom.com,FALSE,3/17/2017,05/05/2017,Economy,95,DAL-HOU,596,Paul Prost
carntzen@axiom.com,FALSE,02/10/2017,3/26/2017,Economy,69,DAL-LGA,184,Cynthia Arntzen
jeaton@axiom.com,TRUE,4/30/2017,5/17/2017,Economy,84,DAL-HOU,382,Joel Eaton
dbadders@axiom.com,FALSE,4/26/2017,5/28/2017,Economy,124,DAL-AMA,236,Dorothy Badders
reichhorn@axiom.com,FALSE,11/10/2017,12/17/2017,Economy,134,DAL-GRR,629,Richard Eichhorn
rkennedy@axiom.com,FALSE,07/07/2017,7/31/2017,Economy,154,DAL-LGA,619,Ralph Kennedy
gbell@axiom.com,FALSE,4/25/2017,05/03/2017,Economy,111,DAL-LAS,301,George Bell
mgockenbach@axiom.com,FALSE,3/13/2017,04/08/2017,Economy,129,DAL-ATL,542,Mike Gockenbach
bsweed@axiom.com,FALSE,10/04/2017,12/04/2017,Economy,134,DAL-LAS,106,Brendan Sweed
mhuthwaite@axiom.com,FALSE,03/12/2017,04/04/2017,Economy,141,DAL-SFO,534,Michelle Huthwaite
rhightower@axiom.com,FALSE,08/11/2017,9/30/2017,First Class,249,DAL-MDW,636,Ritsa Hightower
jgalang@axiom.com,FALSE,09/05/2017,10/15/2017,Business,166,DAL-LAS,343,James Galang
spistek@axiom.com,FALSE,4/20/2017,5/16/2017,Economy,63,DAL-LGA,727,Susan Pistek
tprescott@axiom.com,FALSE,1/31/2017,2/13/2017,Economy,122,DAL-ATL,760,Tom Prescott
mlee@axiom.com,FALSE,05/05/2017,08/12/2017,Business,91,DAL-PHX,550,Muhammed Lee
mlee@axiom.com,FALSE,5/30/2017,08/12/2017,Business,166,DAL-ELP,550,Muhammed Lee
ejacobs@axiom.com,FALSE,02/02/2017,3/20/2017,Economy,68,DAL-AUS,276,Eva Jacobs
mgastineau@axiom.com,FALSE,9/17/2017,11/27/2017,Economy,142,DAL-SLC,511,Maureen Gastineau
bfritzler@axiom.com,FALSE,12/27/2016,3/23/2017,Economy,58,DAL-SEA,85,Beth Fritzler
rbuch@axiom.com,FALSE,9/14/2017,10/17/2017,Business,98,DAL-SLC,623,Raymond Buch
tstivers@axiom.com,FALSE,11/19/2017,12/04/2017,Economy,76,DAL-ELP,761,Tom Stivers
amcfarland@axiom.com,FALSE,10/13/2017,11/26/2017,Economy,137,DAL-AUS,47,Anne McFarland
dbremer@axiom.com,TRUE,9/20/2017,12/06/2017,Economy,78,DAL-LAS,207,David Bremer
jrupert@axiom.com,FALSE,1/23/2017,2/18/2017,Economy,91,DAL-GRR,379,Jocasta Rupert
ttaslimi@axiom.com,TRUE,09/09/2017,11/05/2017,Economy,66,DAL-OKC,750,Tim Taslimi
nchilds@axiom.com,FALSE,7/17/2017,11/19/2017,Economy,131,DAL-LGA,574,Noah Childs
educich@axiom.com,FALSE,6/28/2017,7/16/2017,Economy,102,DAL-LAS,258,Emily Ducich
nradford@axiom.com,FALSE,7/19/2017,9/30/2017,Economy,115,DAL-LGA,569,Nick Radford
tbrumley@axiom.com,FALSE,7/24/2017,8/19/2017,Economy,83,DAL-MDW,745,Thomas Brumley
cjackson@axiom.com,FALSE,11/30/2016,02/06/2017,Business,142,DAL-OKC,124,Carl Jackson
kferguson@axiom.com,TRUE,9/24/2017,11/19/2017,Business,172,DAL-AUS,418,Karen Ferguson
fcarlisle@axiom.com,FALSE,2/18/2017,4/21/2017,Economy,65,DAL-AUS,282,Frank Carlisle
carmstrong@axiom.com,FALSE,6/17/2017,9/23/2017,Economy,103,DAL-LAS,136,Cathy Armstrong
mhaberlin@axiom.com,FALSE,6/22/2017,7/27/2017,Economy,64,DAL-LAS,495,Mark Haberlin
djoy@axiom.com,TRUE,6/29/2017,09/08/2017,Economy,89,DAL-OKC,227,Denny Joy
dkendrick@axiom.com,TRUE,10/10/2017,10/17/2017,First Class,235,DAL-PHX,209,David Kendrick
aarmold@axiom.com,FALSE,4/14/2017,05/12/2017,Economy,125,DAL-AUS,25,Allen Armold
sann@axiom.com,FALSE,08/07/2017,8/23/2017,Economy,83,DAL-CLE,721,Sue Ann Reed
jlebron@axiom.com,FALSE,5/29/2017,06/12/2017,Economy,149,DAL-ATL,341,Jack Lebron
educich@axiom.com,TRUE,8/18/2017,8/28/2017,Economy,160,DAL-SLC,258,Emily Ducich
rcollins@axiom.com,FALSE,08/03/2017,9/15/2017,Business,113,DAL-SEA,654,Roy Collins
dbyrd@axiom.com,FALSE,09/06/2017,9/28/2017,Economy,112,DAL-LAS,193,Daniel Byrd
lryan@axiom.com,FALSE,8/20/2017,11/27/2017,Business,141,DAL-HOU,468,Lisa Ryan
dwardle@axiom.com,FALSE,1/31/2017,3/17/2017,Economy,107,DAL-OKC,238,Dorothy Wardle
kbern@axiom.com,TRUE,7/30/2017,9/23/2017,Economy,127,DAL-MDW,415,Karen Bern
hgoldwyn@axiom.com,FALSE,04/11/2017,05/08/2017,Economy,91,DAL-OKC,330,Henry Goldwyn
mpelletier@axiom.com,FALSE,10/08/2017,11/09/2017,Business,121,DAL-SEA,544,Mike Pelletier
xxx,FALSE,9/25/2017,10/27/2017,Business,102,DAL-AMA,347,Jane Waco
ncrebassa@axiom.com,FALSE,5/20/2017,6/20/2017,Economy,139,DAL-MDW,568,Nick Crebassa
tboeckenhauer@axiom.com,TRUE,3/18/2017,04/10/2017,Economy,137,DAL-PHX,759,Tom Boeckenhauer
mvittorini@axiom.com,FALSE,10/02/2017,10/24/2017,Business,176,DAL-PHX,545,Mike Vittorini
dvan@axiom.com,FALSE,1/19/2017,03/12/2017,Economy,114,DAL-LAS,202,Darrin Van Huff
knguyen@axiom.com,FALSE,07/03/2017,8/28/2017,Economy,135,DAL-TUL,429,Kean Nguyen
lryan@axiom.com,FALSE,07/11/2017,09/07/2017,Economy,64,DAL-MDW,468,Lisa Ryan
tdahlen@axiom.com,TRUE,9/22/2017,12/04/2017,Business,169,DAL-OKC,732,Tamara Dahlen
bvenier@axiom.com,FALSE,5/19/2017,6/22/2017,Economy,101,DAL-ATL,83,Benjamin Venier
szeldin@axiom.com,TRUE,10/24/2017,11/30/2017,Business,88,DAL-OKC,668,Sam Zeldin
ashami@axiom.com,FALSE,5/25/2017,07/01/2017,Economy,67,DAL-HOU,9,Adrian Shami
povercash@axiom.com,FALSE,11/06/2017,12/27/2017,Economy,74,DAL-AMA,611,Philisse Overcash
rmesse@axiom.com,FALSE,4/27/2017,7/17/2017,First Class,239,DAL-ATL,624,Raymond Messe
agoldenen@axiom.com,TRUE,3/28/2017,6/15/2017,Economy,145,DAL-HOU,26,Allen Goldenen
metezadi@axiom.com,FALSE,6/23/2017,7/20/2017,Economy,145,DAL-LAS,487,Maria Etezadi
darnett@axiom.com,FALSE,6/13/2017,8/26/2017,Economy,112,DAL-ELP,229,Dianna Arnett
cconant@axiom.com,FALSE,07/09/2017,08/06/2017,Economy,73,DAL-TUL,157,Christopher Conant
sweien@axiom.com,FALSE,2/26/2017,05/07/2017,Economy,136,DAL-ATL,696,Shaun Weien
hkirkland@axiom.com,TRUE,10/01/2017,12/16/2017,Economy,126,DAL-OKC,325,Heather Kirkland
mpelletier@axiom.com,FALSE,10/08/2017,11/25/2017,Economy,103,DAL-AUS,544,Mike Pelletier
mseite@axiom.com,TRUE,4/28/2017,7/26/2017,Economy,68,DAL-HOU,521,Melanie Seite
lweiss@axiom.com,FALSE,09/11/2017,9/26/2017,Economy,109,DAL-ATL,480,Luke Weiss
pbrown@axiom.com,TRUE,10/25/2017,12/15/2017,Economy,132,DAL-PHX,609,Philip Brown
dkane@axiom.com,FALSE,11/04/2017,12/20/2017,Economy,116,DAL-HOU,224,Dennis Kane
sjordon@axiom.com,FALSE,10/23/2017,12/10/2017,Economy,127,DAL-OKC,680,Sarah Jordon
jprescott@axiom.com,FALSE,11/03/2017,12/16/2017,Economy,155,DAL-SLC,408,Julie Prescott
abixby@axiom.com,FALSE,11/12/2017,12/08/2017,Economy,90,DAL-LGA,10,Aimee Bixby
dmedina@axiom.com,FALSE,3/27/2017,6/19/2017,Economy,118,DAL-ATL,196,Dario Medina
kbern@axiom.com,FALSE,8/29/2017,9/23/2017,Economy,122,DAL-PHX,415,Karen Bern
jhalladay@axiom.com,FALSE,10/30/2017,12/10/2017,Economy,135,DAL-PHX,361,Jennifer Halladay
agerbode@axiom.com,FALSE,09/05/2017,11/19/2017,Economy,146,DAL-HOU,35,Andy Gerbode
ndecherney@axiom.com,FALSE,09/03/2017,9/19/2017,Economy,97,DAL-SLC,557,Natalie DeCherney
ldonovan@axiom.com,FALSE,10/28/2017,11/19/2017,Economy,65,DAL-HOU,456,Lela Donovan
mcrier@axiom.com,FALSE,10/17/2017,11/20/2017,Economy,146,DAL-LGA,484,Marc Crier
tboeckenhauer@axiom.com,FALSE,3/17/2017,04/10/2017,Economy,61,DAL-ELP,759,Tom Boeckenhauer
dvan@axiom.com,FALSE,01/03/2017,03/12/2017,Economy,123,DAL-OKC,202,Darrin Van Huff
tsissman@axiom.com,FALSE,8/29/2017,11/29/2017,Economy,81,DAL-MDW,738,Thais Sissman
jbell-@axiom.com,FALSE,6/28/2017,07/09/2017,First Class,288,DAL-AUS,399,Joy Bell-
x,TRUE,10/31/2017,12/09/2017,Economy,142,DAL-HOU,699,Shirley Jackson
lshagiari@axiom.com,FALSE,11/25/2017,12/10/2017,Economy,152,DAL-SFO,464,Lindsay Shagiari
pjones@axiom.com,FALSE,10/21/2017,12/02/2017,Economy,94,DAL-AMA,588,Patrick Jones
mmoore@axiom.com,FALSE,5/30/2017,07/10/2017,Business,106,DAL-MDW,527,Michael Moore
xx,FALSE,5/27/2017,6/23/2017,Economy,143,DAL-OKC,445,Kristen Hastings
