Passenger Email,Travel Insurance?,Purchase Date,Travel Date,Fare Type,Ticket Price,Route,Row_ID,Person
sward@axiom.com,FALSE,9/28/2016,11/09/2016,Economy,154,DAL-AMA,716,Steven Ward
sward@axiom.com,FALSE,10/29/2016,11/09/2016,Economy,148,DAL-HOU,716,Steven Ward
svisinsky@axiom.com,FALSE,10/08/2016,12/20/2016,Business,123,DAL-LGA,718,Stewart Visinsky
smackendrick@axiom.com,FALSE,12/04/2016,12/27/2016,Economy,128,DAL-SLC,726,Susan MacKendrick
smackendrick@axiom.com,FALSE,12/12/2016,12/27/2016,Economy,142,DAL-GRR,726,Susan MacKendrick
spistek@axiom.com,TRUE,3/31/2016,04/07/2016,Economy,122,DAL-AUS,727,Susan Pistek
svittorini@axiom.com,FALSE,7/16/2016,08/11/2016,Economy,74,DAL-MDW,728,Susan Vittorini
sfoulston@axiom.com,FALSE,8/21/2016,10/10/2016,Business,82,DAL-AMA,730,Sylvia Foulston
sfoulston@axiom.com,FALSE,8/28/2016,10/10/2016,Economy,140,DAL-LAS,730,Sylvia Foulston
twillingham@axiom.com,TRUE,11/02/2016,12/05/2016,Economy,153,DAL-OKC,734,Tamara Willingham
kwillman@axiom.com,FALSE,04/12/2016,5/17/2016,Economy,90,DAL-SLC,428,Katrina Willman
ktakahito@axiom.com,FALSE,7/21/2016,10/04/2016,Economy,82,DAL-GRR,430,Kean Takahito
kthornton@axiom.com,FALSE,06/12/2016,7/15/2016,Economy,63,DAL-PHX,431,Kean Thornton
kthornton@axiom.com,TRUE,07/01/2016,7/15/2016,Business,128,DAL-SEA,431,Kean Thornton
kthornton@axiom.com,FALSE,5/23/2016,7/15/2016,Business,153,DAL-OKC,431,Kean Thornton
kthornton@axiom.com,FALSE,06/10/2016,7/15/2016,First Class,258,DAL-AUS,431,Kean Thornton
kthornton@axiom.com,FALSE,05/05/2016,7/15/2016,Economy,121,DAL-LAS,431,Kean Thornton
kcollister@axiom.com,FALSE,3/19/2016,06/01/2016,Economy,133,DAL-PHX,435,Kelly Collister
kcollister@axiom.com,FALSE,3/28/2016,4/29/2016,First Class,237,DAL-PHX,435,Kelly Collister
kcollister@axiom.com,FALSE,5/15/2016,06/01/2016,Economy,126,DAL-LGA,435,Kelly Collister
klampkin@axiom.com,FALSE,02/04/2016,2/26/2016,Economy,105,DAL-OKC,436,Kelly Lampkin
klampkin@axiom.com,FALSE,12/01/2015,2/26/2016,Economy,143,DAL-LGA,436,Kelly Lampkin
kblack@axiom.com,FALSE,1/15/2016,02/02/2016,Economy,76,DAL-ELP,438,Ken Black
kbrennan@axiom.com,FALSE,8/30/2016,9/14/2016,Business,83,DAL-PHX,439,Ken Brennan
kbrennan@axiom.com,FALSE,8/19/2016,9/14/2016,Economy,92,DAL-LGA,439,Ken Brennan
kbrennan@axiom.com,FALSE,08/01/2016,9/14/2016,Economy,64,DAL-AUS,439,Ken Brennan
kbrennan@axiom.com,FALSE,5/14/2016,9/14/2016,Economy,130,DAL-OKC,439,Ken Brennan
kheidel@axiom.com,FALSE,11/07/2016,12/08/2016,Economy,139,DAL-OKC,441,Ken Heidel
kheidel@axiom.com,FALSE,10/12/2016,12/26/2016,Business,145,DAL-AUS,441,Ken Heidel
kmiller@axiom.com,FALSE,10/29/2016,11/12/2016,Economy,142,DAL-HOU,443,Khloe Miller
khastings@axiom.com,FALSE,11/30/2016,12/15/2016,Economy,98,DAL-MDW,445,Kristen Hastings
khastings@axiom.com,FALSE,11/07/2016,12/15/2016,Economy,152,DAL-OKC,445,Kristen Hastings
khastings@axiom.com,FALSE,11/13/2016,12/15/2016,Economy,115,DAL-OKC,445,Kristen Hastings
knunn@axiom.com,FALSE,02/04/2016,05/04/2016,Economy,144,DAL-OKC,446,Kristina Nunn
kmiller@axiom.com,FALSE,06/11/2016,07/01/2016,Economy,144,DAL-LGA,447,Kunst Miller
kmiller@axiom.com,TRUE,6/22/2016,07/01/2016,First Class,246,DAL-SLC,447,Kunst Miller
kmiller@axiom.com,FALSE,4/22/2016,07/01/2016,Economy,82,DAL-MDW,447,Kunst Miller
larmstrong@axiom.com,FALSE,07/02/2016,8/15/2016,Economy,159,DAL-SFO,451,Laura Armstrong
larmstrong@axiom.com,FALSE,06/03/2016,8/15/2016,Economy,91,DAL-OKC,451,Laura Armstrong
larmstrong@axiom.com,FALSE,7/13/2016,8/15/2016,Economy,77,DAL-GRR,451,Laura Armstrong
larmstrong@axiom.com,FALSE,08/04/2016,8/15/2016,Economy,79,DAL-PHX,451,Laura Armstrong
lcreighton@axiom.com,TRUE,6/25/2016,09/05/2016,Economy,124,DAL-ATL,458,Lena Creighton
lradford@axiom.com,TRUE,11/20/2016,11/27/2016,First Class,270,DAL-OKC,460,Lena Radford
lradford@axiom.com,FALSE,6/19/2016,07/05/2016,Business,115,DAL-PHX,460,Lena Radford
lradford@axiom.com,FALSE,11/06/2016,11/27/2016,Business,175,DAL-AUS,460,Lena Radford
lradford@axiom.com,FALSE,06/02/2016,07/05/2016,First Class,246,DAL-HOU,460,Lena Radford
lradford@axiom.com,FALSE,9/13/2016,11/27/2016,Economy,157,DAL-GRR,460,Lena Radford
ldecherney@axiom.com,FALSE,06/07/2016,8/14/2016,Economy,86,DAL-OKC,466,Lisa DeCherney
ldecherney@axiom.com,FALSE,6/20/2016,8/14/2016,Business,133,DAL-LGA,466,Lisa DeCherney
lhazard@axiom.com,FALSE,12/11/2015,01/12/2016,Business,161,DAL-ATL,467,Lisa Hazard
lryan@axiom.com,TRUE,8/16/2016,9/14/2016,Economy,127,DAL-MDW,468,Lisa Ryan
lryan@axiom.com,FALSE,08/08/2016,9/14/2016,Economy,61,DAL-LAS,468,Lisa Ryan
lryan@axiom.com,FALSE,8/14/2016,9/14/2016,Economy,104,DAL-ATL,468,Lisa Ryan
lryan@axiom.com,FALSE,08/04/2016,9/14/2016,Economy,86,DAL-ATL,468,Lisa Ryan
lpelletier@axiom.com,FALSE,9/18/2016,11/30/2016,Business,98,DAL-LGA,471,Liz Pelletier
lpelletier@axiom.com,FALSE,11/03/2016,11/30/2016,Economy,72,DAL-AUS,471,Liz Pelletier
lpelletier@axiom.com,TRUE,11/20/2016,11/30/2016,First Class,198,DAL-SEA,471,Liz Pelletier
lpelletier@axiom.com,TRUE,11/23/2016,11/30/2016,Business,133,DAL-SLC,471,Liz Pelletier
lpelletier@axiom.com,FALSE,11/03/2016,11/30/2016,First Class,217,DAL-SEA,471,Liz Pelletier
lpelletier@axiom.com,FALSE,10/09/2016,11/30/2016,Economy,152,DAL-OKC,471,Liz Pelletier
lthompson@axiom.com,FALSE,10/01/2016,12/06/2016,Business,139,DAL-AUS,473,Liz Thompson
lwillingham@axiom.com,FALSE,11/03/2016,12/23/2016,Economy,132,DAL-HOU,474,Liz Willingham
lwillingham@axiom.com,FALSE,9/15/2016,12/23/2016,Economy,129,DAL-HOU,474,Liz Willingham
lwillingham@axiom.com,FALSE,9/20/2016,12/23/2016,Economy,153,DAL-ATL,474,Liz Willingham
lwillingham@axiom.com,FALSE,11/27/2016,12/23/2016,Economy,123,DAL-ATL,474,Liz Willingham
lcurrie@axiom.com,FALSE,8/18/2016,12/18/2016,Economy,121,DAL-PHX,475,Logan Currie
lcurrie@axiom.com,FALSE,10/28/2016,12/18/2016,Business,141,DAL-LAS,475,Logan Currie
lsaunders@axiom.com,FALSE,6/22/2016,7/25/2016,Economy,102,DAL-LAS,481,Lycoris Saunders
lsaunders@axiom.com,TRUE,05/05/2016,7/25/2016,Economy,134,DAL-SLC,481,Lycoris Saunders
lsaunders@axiom.com,TRUE,6/26/2016,7/25/2016,Business,111,DAL-ATL,481,Lycoris Saunders
mmorse@axiom.com,FALSE,6/26/2016,8/13/2016,Business,131,DAL-PHX,483,Magdelene Morse
mmorse@axiom.com,TRUE,7/24/2016,8/13/2016,Economy,150,DAL-PHX,483,Magdelene Morse
mcrier@axiom.com,FALSE,09/04/2016,10/28/2016,Business,161,DAL-OKC,484,Marc Crier
mharrigan@axiom.com,TRUE,11/12/2016,12/31/2016,Business,103,DAL-AUS,485,Marc Harrigan
mharrigan@axiom.com,FALSE,11/14/2016,12/31/2016,Economy,75,DAL-GRR,485,Marc Harrigan
mharrigan@axiom.com,FALSE,11/13/2016,12/31/2016,Economy,156,DAL-MDW,485,Marc Harrigan
mharrigan@axiom.com,FALSE,12/01/2016,12/31/2016,Economy,78,DAL-GRR,485,Marc Harrigan
mlichtenstein@axiom.com,FALSE,11/11/2016,12/27/2016,Economy,114,DAL-OKC,492,Marina Lichtenstein
mcousins@axiom.com,FALSE,3/30/2016,5/27/2016,Economy,105,DAL-MDW,494,Mark Cousins
mcousins@axiom.com,FALSE,5/17/2016,5/27/2016,Economy,76,DAL-SLC,494,Mark Cousins
mhaberlin@axiom.com,FALSE,06/05/2016,07/10/2016,Business,81,DAL-LAS,495,Mark Haberlin
mskach@axiom.com,FALSE,10/03/2016,11/16/2016,Economy,154,DAL-HOU,501,MaryBeth Skach
mskach@axiom.com,FALSE,9/24/2016,11/16/2016,Economy,97,DAL-PHX,501,MaryBeth Skach
mgrinstein@axiom.com,FALSE,12/03/2015,2/21/2016,Economy,158,DAL-HOU,509,Matthew Grinstein
mgrinstein@axiom.com,TRUE,1/24/2016,2/21/2016,Economy,144,DAL-GRR,509,Matthew Grinstein
mfritzler@axiom.com,TRUE,9/25/2016,11/30/2016,Economy,81,DAL-HOU,510,Maureen Fritzler
msatty@axiom.com,FALSE,11/09/2016,11/21/2016,Economy,85,DAL-LAS,513,Maurice Satty
mjones@axiom.com,FALSE,11/15/2016,11/29/2016,Economy,93,DAL-ELP,515,Max Jones
mjones@axiom.com,FALSE,10/23/2016,11/29/2016,Economy,87,DAL-MDW,515,Max Jones
mludwig@axiom.com,TRUE,9/30/2016,10/13/2016,Economy,104,DAL-OKC,516,Max Ludwig
mschwartz@axiom.com,TRUE,10/10/2016,11/12/2016,Economy,154,DAL-MDW,517,Maxwell Schwartz
mschwartz@axiom.com,TRUE,09/10/2016,11/12/2016,Economy,73,DAL-MDW,517,Maxwell Schwartz
mschwartz@axiom.com,FALSE,8/22/2016,11/12/2016,Economy,110,DAL-HOU,517,Maxwell Schwartz
mschwartz@axiom.com,FALSE,10/16/2016,11/12/2016,Economy,69,DAL-GRR,517,Maxwell Schwartz
mherman@axiom.com,TRUE,11/12/2016,11/23/2016,First Class,238,DAL-PHX,518,Maya Herman
mherman@axiom.com,FALSE,10/15/2016,11/23/2016,Economy,100,DAL-HOU,518,Maya Herman
mo'connel@axiom.com,FALSE,03/06/2016,04/09/2016,First Class,245,DAL-OKC,519,Meg O'Connel
mo'connel@axiom.com,FALSE,03/06/2016,04/09/2016,Economy,139,DAL-ATL,519,Meg O'Connel
mtillman@axiom.com,FALSE,9/30/2016,12/03/2016,First Class,263,DAL-ELP,520,Meg Tillman
mseite@axiom.com,TRUE,12/20/2015,1/13/2016,Economy,131,DAL-LGA,521,Melanie Seite
mseite@axiom.com,TRUE,12/28/2015,1/13/2016,Economy,112,DAL-ATL,521,Melanie Seite
mchen@axiom.com,TRUE,5/24/2016,07/04/2016,First Class,237,DAL-ELP,522,Michael Chen
mchen@axiom.com,FALSE,04/01/2016,07/04/2016,Economy,126,DAL-AUS,522,Michael Chen
cdelaney@axiom.com,FALSE,12/04/2015,02/08/2016,Economy,109,DAL-HOU,185,Cynthia Delaney
cdelaney@axiom.com,FALSE,01/05/2016,02/08/2016,Business,131,DAL-AUS,185,Cynthia Delaney
dkotsonis@axiom.com,FALSE,8/22/2016,10/04/2016,Economy,132,DAL-HOU,188,Damala Kotsonis
dlawera@axiom.com,FALSE,8/17/2016,9/19/2016,First Class,301,DAL-ATL,190,Dan Lawera
dlacy@axiom.com,FALSE,08/12/2016,10/08/2016,Economy,69,DAL-SEA,194,Daniel Lacy
dlacy@axiom.com,TRUE,9/13/2016,10/08/2016,Economy,64,DAL-HOU,194,Daniel Lacy
dmedina@axiom.com,FALSE,7/28/2016,11/26/2016,First Class,262,DAL-ATL,196,Dario Medina
dmedina@axiom.com,TRUE,10/22/2016,11/26/2016,Economy,133,DAL-PHX,196,Dario Medina
dmedina@axiom.com,FALSE,11/12/2016,11/26/2016,Economy,83,DAL-MDW,196,Dario Medina
dmedina@axiom.com,FALSE,10/31/2016,11/26/2016,Economy,141,DAL-AUS,196,Dario Medina
dpowers@axiom.com,FALSE,08/07/2016,8/21/2016,Economy,157,DAL-AUS,199,Darren Powers
dpowers@axiom.com,FALSE,07/12/2016,8/21/2016,Economy,155,DAL-LGA,199,Darren Powers
dpowers@axiom.com,TRUE,7/27/2016,8/21/2016,Economy,132,DAL-ELP,199,Darren Powers
dpowers@axiom.com,TRUE,6/23/2016,8/21/2016,Economy,127,DAL-HOU,199,Darren Powers
dbrooks@axiom.com,FALSE,10/24/2016,11/28/2016,Economy,127,DAL-MDW,203,Dave Brooks
dkipp@axiom.com,FALSE,10/04/2016,12/09/2016,Economy,132,DAL-LGA,205,Dave Kipp
dkipp@axiom.com,TRUE,12/02/2016,12/09/2016,Economy,109,DAL-MDW,205,Dave Kipp
dpoirier@axiom.com,FALSE,2/23/2016,3/18/2016,Economy,135,DAL-ATL,206,Dave Poirier
dpoirier@axiom.com,TRUE,01/03/2016,3/18/2016,Economy,140,DAL-AUS,206,Dave Poirier
dbremer@axiom.com,FALSE,6/30/2016,9/13/2016,Economy,138,DAL-PHX,207,David Bremer
xxxx,FALSE,9/26/2016,10/20/2016,Economy,127,DAL-OKC,208,David Flashing
dbraden@axiom.com,FALSE,06/10/2016,07/06/2016,Economy,84,DAL-HOU,213,Dean Braden
dkatz@axiom.com,FALSE,11/14/2016,12/14/2016,Economy,83,DAL-MDW,214,Dean Katz
deno@axiom.com,FALSE,10/03/2016,11/17/2016,First Class,278,DAL-ATL,216,Deanra Eno
dbolton@axiom.com,FALSE,10/28/2016,12/04/2016,Economy,124,DAL-HOU,223,Dennis Bolton
dbolton@axiom.com,FALSE,11/14/2016,12/04/2016,Business,133,DAL-LGA,223,Dennis Bolton
dbolton@axiom.com,TRUE,10/17/2016,12/04/2016,Economy,119,DAL-ELP,223,Dennis Bolton
dkane@axiom.com,FALSE,09/06/2016,10/16/2016,Economy,122,DAL-LGA,224,Dennis Kane
dkane@axiom.com,FALSE,09/11/2016,10/16/2016,Economy,72,DAL-OKC,224,Dennis Kane
dpardue@axiom.com,TRUE,5/30/2016,07/11/2016,Economy,129,DAL-HOU,225,Dennis Pardue
dwilson@axiom.com,FALSE,5/25/2016,6/24/2016,Economy,105,DAL-MDW,231,Dianna Wilson
dwilson@axiom.com,FALSE,5/26/2016,6/24/2016,Economy,62,DAL-MDW,231,Dianna Wilson
djones@axiom.com,FALSE,05/02/2016,06/06/2016,Economy,125,DAL-GRR,233,Don Jones
djones@axiom.com,FALSE,1/31/2016,06/06/2016,Economy,125,DAL-MDW,233,Don Jones
djones@axiom.com,FALSE,05/10/2016,06/06/2016,Business,111,DAL-AUS,233,Don Jones
djones@axiom.com,FALSE,5/26/2016,06/06/2016,Economy,64,DAL-AUS,233,Don Jones
djones@axiom.com,FALSE,4/25/2016,06/06/2016,Economy,137,DAL-LAS,233,Don Jones
dliebe@axiom.com,FALSE,3/23/2016,06/05/2016,Economy,122,DAL-AUS,239,Dorris liebe
dbickford@axiom.com,FALSE,4/15/2016,05/08/2016,Economy,158,DAL-LAS,240,Doug Bickford
dnoonan@axiom.com,TRUE,12/05/2016,12/24/2016,Economy,88,DAL-HOU,245,Duane Noonan
ebraxton@axiom.com,FALSE,10/12/2016,11/29/2016,Economy,56,DAL-SEA,246,Ed Braxton
ebecker@axiom.com,FALSE,4/25/2016,07/06/2016,Economy,105,DAL-ATL,249,Edward Becker
ebecker@axiom.com,TRUE,06/01/2016,07/06/2016,Economy,154,DAL-PHX,249,Edward Becker
ehooks@axiom.com,FALSE,11/04/2016,11/26/2016,Economy,121,DAL-LAS,250,Edward Hooks
enazzal@axiom.com,FALSE,01/09/2016,5/15/2016,Economy,149,DAL-HOU,251,Edward Nazzal
enazzal@axiom.com,FALSE,04/09/2016,5/15/2016,First Class,231,DAL-ELP,251,Edward Nazzal
emccrary@axiom.com,TRUE,8/23/2016,11/25/2016,Economy,124,DAL-HOU,253,Eleni McCrary
emoffitt@axiom.com,TRUE,11/22/2016,12/21/2016,Business,122,DAL-AUS,254,Elizabeth Moffitt
emoffitt@axiom.com,FALSE,11/03/2016,12/21/2016,Economy,64,DAL-OKC,254,Elizabeth Moffitt
mnguyen@axiom.com,FALSE,05/09/2016,5/25/2016,Economy,108,DAL-HOU,528,Michael Nguyen
mnguyen@axiom.com,FALSE,04/12/2016,5/25/2016,Economy,158,DAL-PHX,528,Michael Nguyen
mpaige@axiom.com,FALSE,10/17/2016,11/24/2016,Economy,152,DAL-LAS,530,Michael Paige
mpaige@axiom.com,TRUE,7/23/2016,11/24/2016,Economy,128,DAL-PHX,530,Michael Paige
mlonsdale@axiom.com,FALSE,3/18/2016,05/10/2016,Economy,141,DAL-HOU,535,Michelle Lonsdale
mlonsdale@axiom.com,FALSE,4/29/2016,05/10/2016,Economy,99,DAL-HOU,535,Michelle Lonsdale
mbrown@axiom.com,FALSE,09/01/2016,11/05/2016,Economy,131,DAL-PHX,538,Mick Brown
mbrown@axiom.com,FALSE,12/03/2015,1/16/2016,Economy,74,DAL-LAS,538,Mick Brown
mbrown@axiom.com,TRUE,08/03/2016,11/05/2016,Economy,131,DAL-MDW,538,Mick Brown
mcrebagga@axiom.com,TRUE,01/02/2016,02/09/2016,Business,153,DAL-SEA,539,Mick Crebagga
mcrebagga@axiom.com,FALSE,11/02/2015,02/09/2016,Economy,129,DAL-PHX,539,Mick Crebagga
mcrebagga@axiom.com,FALSE,12/12/2015,02/09/2016,Economy,73,DAL-PHX,539,Mick Crebagga
mgockenbach@axiom.com,FALSE,03/11/2016,4/21/2016,Economy,117,DAL-OKC,542,Mike Gockenbach
mpelletier@axiom.com,FALSE,11/09/2016,11/26/2016,Economy,86,DAL-ATL,544,Mike Pelletier
mpelletier@axiom.com,FALSE,11/02/2016,12/09/2016,Economy,88,DAL-PHX,544,Mike Pelletier
mwillingham@axiom.com,FALSE,7/17/2016,11/09/2016,First Class,250,DAL-MDW,548,Mitch Willingham
mwillingham@axiom.com,FALSE,9/16/2016,11/09/2016,Economy,133,DAL-PHX,548,Mitch Willingham
mwillingham@axiom.com,TRUE,9/23/2016,11/09/2016,Economy,77,DAL-LAS,548,Mitch Willingham
mwillingham@axiom.com,FALSE,10/17/2016,11/09/2016,Economy,123,DAL-LGA,548,Mitch Willingham
mwillingham@axiom.com,FALSE,8/21/2016,11/09/2016,Business,93,DAL-TUL,548,Mitch Willingham
mlee@axiom.com,FALSE,04/01/2016,5/17/2016,Business,161,DAL-LGA,550,Muhammed Lee
ebarreto@axiom.com,FALSE,5/29/2016,7/27/2016,Economy,72,DAL-ATL,261,Eric Barreto
ebarreto@axiom.com,FALSE,6/17/2016,7/27/2016,Economy,96,DAL-LGA,261,Eric Barreto
ehernandez@axiom.com,FALSE,6/18/2016,07/08/2016,Economy,85,DAL-SFO,266,Erica Hernandez
eashbrook@axiom.com,FALSE,5/21/2016,9/26/2016,Business,174,DAL-AUS,268,Erin Ashbrook
eashbrook@axiom.com,FALSE,09/04/2016,9/26/2016,Business,101,DAL-SEA,268,Erin Ashbrook
ecreighton@axiom.com,FALSE,09/07/2016,10/05/2016,First Class,237,DAL-PHX,269,Erin Creighton
ecreighton@axiom.com,FALSE,9/17/2016,10/05/2016,Economy,115,DAL-AMA,269,Erin Creighton
ecreighton@axiom.com,FALSE,09/07/2016,10/05/2016,First Class,232,DAL-ELP,269,Erin Creighton
ecreighton@axiom.com,FALSE,8/28/2016,10/05/2016,Business,119,DAL-AUS,269,Erin Creighton
ecreighton@axiom.com,FALSE,7/29/2016,10/05/2016,Economy,76,DAL-CLE,269,Erin Creighton
ecreighton@axiom.com,FALSE,09/03/2016,10/05/2016,Economy,147,DAL-LGA,269,Erin Creighton
ecreighton@axiom.com,FALSE,8/27/2016,10/05/2016,Economy,112,DAL-PHX,269,Erin Creighton
emull@axiom.com,FALSE,07/03/2016,9/24/2016,Economy,87,DAL-ELP,270,Erin Mull
ebailliet@axiom.com,FALSE,05/06/2016,6/17/2016,Economy,112,DAL-ATL,277,Evan Bailliet
ehenry@axiom.com,TRUE,6/29/2016,8/30/2016,Economy,141,DAL-LGA,278,Evan Henry
fmcadams@axiom.com,TRUE,04/01/2016,06/11/2016,Business,160,DAL-SLC,280,Filia McAdams
fhawley@axiom.com,FALSE,04/02/2016,05/03/2016,Economy,139,DAL-SEA,284,Frank Hawley
fhawley@axiom.com,TRUE,4/19/2016,05/03/2016,Economy,128,DAL-MDW,284,Frank Hawley
fhawley@axiom.com,FALSE,04/05/2016,05/03/2016,Economy,94,DAL-MDW,284,Frank Hawley
fpreis@axiom.com,FALSE,9/24/2016,11/04/2016,Economy,95,DAL-MDW,287,Frank Preis
fpreis@axiom.com,FALSE,10/19/2016,11/04/2016,Economy,77,DAL-LGA,287,Frank Preis
fpreis@axiom.com,TRUE,10/05/2016,11/04/2016,Economy,146,DAL-MDW,287,Frank Preis
fpreis@axiom.com,FALSE,10/07/2016,11/04/2016,Economy,141,DAL-HOU,287,Frank Preis
fpreis@axiom.com,FALSE,8/19/2016,11/04/2016,Economy,122,DAL-AUS,287,Frank Preis
fpreis@axiom.com,TRUE,9/17/2016,11/04/2016,First Class,255,DAL-ATL,287,Frank Preis
fpreis@axiom.com,FALSE,8/25/2016,11/04/2016,First Class,264,DAL-ELP,287,Frank Preis
fpreis@axiom.com,FALSE,09/08/2016,11/04/2016,Economy,109,DAL-HOU,287,Frank Preis
fpreis@axiom.com,FALSE,07/08/2016,11/04/2016,Economy,131,DAL-LAS,287,Frank Preis
fchung@axiom.com,FALSE,7/16/2016,08/05/2016,Economy,83,DAL-AUS,288,Fred Chung
fwasserman@axiom.com,TRUE,06/07/2016,6/27/2016,Business,84,DAL-PHX,292,Fred Wasserman
fwasserman@axiom.com,TRUE,5/17/2016,6/27/2016,Business,80,DAL-ATL,292,Fred Wasserman
fwasserman@axiom.com,FALSE,04/06/2016,6/27/2016,Economy,119,DAL-ATL,292,Fred Wasserman
ghwang@axiom.com,FALSE,03/01/2016,4/16/2016,Economy,130,DAL-PHX,294,Gary Hwang
gmitchum@axiom.com,FALSE,7/13/2016,8/15/2016,Economy,134,DAL-ATL,296,Gary Mitchum
gmitchum@axiom.com,FALSE,7/19/2016,8/15/2016,Economy,120,DAL-ELP,296,Gary Mitchum
gmitchum@axiom.com,TRUE,4/25/2016,8/15/2016,Economy,92,DAL-OKC,296,Gary Mitchum
gzandusky@axiom.com,TRUE,3/15/2016,04/09/2016,Economy,121,DAL-AUS,297,Gary Zandusky
gzandusky@axiom.com,FALSE,03/02/2016,04/09/2016,Economy,158,DAL-CLE,297,Gary Zandusky
gzandusky@axiom.com,FALSE,02/09/2016,04/09/2016,Economy,98,DAL-ATL,297,Gary Zandusky
gzandusky@axiom.com,FALSE,1/18/2016,04/09/2016,Economy,89,DAL-PHX,297,Gary Zandusky
gzandusky@axiom.com,FALSE,11/30/2015,04/09/2016,Economy,150,DAL-ATL,297,Gary Zandusky
ghale@axiom.com,FALSE,03/05/2016,04/10/2016,Economy,84,DAL-HOU,298,Gene Hale
gmcclure@axiom.com,FALSE,9/17/2016,11/26/2016,Economy,154,DAL-AUS,299,Gene McClure
gashbrook@axiom.com,FALSE,05/05/2016,06/11/2016,Business,102,DAL-SLC,300,George Ashbrook
gashbrook@axiom.com,FALSE,5/14/2016,06/11/2016,Economy,158,DAL-HOU,300,George Ashbrook
gashbrook@axiom.com,FALSE,3/28/2016,06/11/2016,Economy,89,DAL-CLE,300,George Ashbrook
grosenberg@axiom.com,FALSE,6/22/2016,7/29/2016,Economy,80,DAL-LGA,303,Georgia Rosenberg
gbaptist@axiom.com,FALSE,08/07/2016,09/12/2016,Business,156,DAL-LGA,304,Giulietta Baptist
gdortch@axiom.com,FALSE,9/21/2016,10/03/2016,Economy,60,DAL-MDW,305,Giulietta Dortch
xx,FALSE,5/30/2016,07/05/2016,Economy,136,DAL-HOU,306,Giulietta Weimer
gkelly@axiom.com,FALSE,9/29/2016,10/13/2016,Economy,92,DAL-MDW,307,Grace Kelly
gkelly@axiom.com,FALSE,9/20/2016,10/13/2016,Economy,67,DAL-LAS,307,Grace Kelly
gguthrie@axiom.com,TRUE,5/20/2016,9/25/2016,Economy,83,DAL-PHX,309,Greg Guthrie
gguthrie@axiom.com,FALSE,09/09/2016,9/25/2016,Business,169,DAL-ATL,309,Greg Guthrie
gguthrie@axiom.com,FALSE,8/13/2016,9/25/2016,Business,175,DAL-AMA,309,Greg Guthrie
gguthrie@axiom.com,FALSE,09/11/2016,9/25/2016,Economy,123,DAL-AMA,309,Greg Guthrie
gguthrie@axiom.com,TRUE,7/16/2016,9/25/2016,Business,175,DAL-AUS,309,Greg Guthrie
gguthrie@axiom.com,FALSE,08/12/2016,9/25/2016,Economy,91,DAL-AUS,309,Greg Guthrie
ghansen@axiom.com,FALSE,3/28/2016,05/01/2016,Economy,144,DAL-HOU,310,Greg Hansen
ghansen@axiom.com,TRUE,4/15/2016,05/01/2016,Economy,99,DAL-LAS,310,Greg Hansen
gtran@axiom.com,FALSE,8/15/2016,8/29/2016,Economy,115,DAL-AUS,313,Greg Tran
gtran@axiom.com,FALSE,06/12/2016,8/29/2016,Business,118,DAL-AUS,313,Greg Tran
gthornton@axiom.com,FALSE,04/01/2016,5/15/2016,Economy,131,DAL-OKC,316,Guy Thornton
hengle@axiom.com,FALSE,2/19/2016,05/10/2016,Economy,153,DAL-HOU,319,Harold Engle
hryan@axiom.com,FALSE,9/18/2016,11/30/2016,Business,149,DAL-MDW,321,Harold Ryan
hryan@axiom.com,FALSE,11/13/2016,11/30/2016,Economy,78,DAL-MDW,321,Harold Ryan
hryan@axiom.com,FALSE,9/23/2016,11/30/2016,Economy,132,DAL-HOU,321,Harold Ryan
hryan@axiom.com,FALSE,11/15/2016,11/30/2016,Economy,128,DAL-AUS,321,Harold Ryan
hjas@axiom.com,TRUE,06/08/2016,08/03/2016,Economy,78,DAL-HOU,324,Heather Jas
hkirkland@axiom.com,TRUE,11/10/2016,12/21/2016,First Class,265,DAL-LAS,325,Heather Kirkland
hkirkland@axiom.com,FALSE,10/02/2016,12/21/2016,Economy,119,DAL-HOU,325,Heather Kirkland
hkirkland@axiom.com,FALSE,10/31/2016,12/21/2016,Economy,100,DAL-CLE,325,Heather Kirkland
habelman@axiom.com,FALSE,10/14/2016,11/16/2016,Economy,160,DAL-SLC,326,Helen Abelman
habelman@axiom.com,FALSE,10/08/2016,11/16/2016,Business,131,DAL-AUS,326,Helen Abelman
hmacallister@axiom.com,FALSE,12/26/2015,02/03/2016,Economy,96,DAL-HOU,331,Henry MacAllister
imcgrath@axiom.com,FALSE,03/09/2016,4/17/2016,Business,176,DAL-PHX,336,Ionia McGrath
imcgrath@axiom.com,FALSE,3/17/2016,4/17/2016,Economy,95,DAL-HOU,336,Ionia McGrath
imcgrath@axiom.com,TRUE,04/03/2016,4/17/2016,Business,116,DAL-ATL,336,Ionia McGrath
imcgrath@axiom.com,FALSE,1/25/2016,4/17/2016,First Class,281,DAL-ELP,336,Ionia McGrath
imaddox@axiom.com,TRUE,8/31/2016,10/09/2016,Economy,53,DAL-SEA,337,Irene Maddox
imaddox@axiom.com,FALSE,11/05/2016,12/19/2016,Business,122,DAL-LGA,337,Irene Maddox
imaddox@axiom.com,TRUE,11/17/2016,12/19/2016,Economy,99,DAL-HOU,337,Irene Maddox
imaddox@axiom.com,FALSE,11/30/2016,12/19/2016,Economy,102,DAL-ELP,337,Irene Maddox
