Passenger Email,Travel Insurance?,Purchase Date,Travel Date,Fare Type,Ticket Price,Route,Row_ID,Person
emurdock@axiom.com,TRUE,10/31/2019,11/12/2019,First Class,279,DAL-PHX,263,Eric Murdock
gtran@axiom.com,FALSE,10/06/2019,10/23/2019,Economy,82,DAL-AMA,313,Greg Tran
djones@axiom.com,TRUE,3/23/2019,06/02/2019,Economy,144,DAL-PHX,233,Don Jones
pchand@axiom.com,FALSE,08/05/2019,9/27/2019,Economy,90,DAL-ATL,599,Pauline Chand
sbern@axiom.com,TRUE,11/12/2019,12/10/2019,Economy,100,DAL-OKC,677,Sarah Bern
tcarlisle@axiom.com,FALSE,06/05/2019,07/10/2019,Business,127,DAL-SEA,752,Toby Carlisle
ejacobs@axiom.com,FALSE,2/24/2019,04/05/2019,Economy,142,DAL-HOU,247,Ed Jacobs
pkriz@axiom.com,TRUE,10/27/2019,11/12/2019,Economy,126,DAL-HOU,604,Pete Kriz
jkarlsson@axiom.com,FALSE,11/08/2019,11/28/2019,Economy,133,DAL-PHX,374,Jim Karlsson
ldecherney@axiom.com,FALSE,5/21/2019,6/29/2019,Economy,156,DAL-AUS,466,Lisa DeCherney
jcaffey@axiom.com,FALSE,10/27/2019,12/07/2019,Business,138,DAL-MDW,358,Jenna Caffey
dpowers@axiom.com,TRUE,10/11/2019,11/04/2019,Economy,101,DAL-OKC,199,Darren Powers
knguyen@axiom.com,FALSE,8/26/2019,10/01/2019,Business,131,DAL-SEA,429,Kean Nguyen
kmeade@axiom.com,TRUE,11/18/2019,12/12/2019,Economy,159,DAL-SFO,414,Kalyca Meade
jkrohn@axiom.com,FALSE,8/24/2019,11/06/2019,Economy,136,DAL-AUS,405,Juliana Krohn
mengle@axiom.com,FALSE,8/25/2019,10/22/2019,Economy,152,DAL-OKC,514,Max Engle
mgrace@axiom.com,FALSE,5/17/2019,6/13/2019,Economy,144,DAL-PHX,524,Michael Grace
bshonely@axiom.com,FALSE,12/08/2019,12/25/2019,First Class,298,DAL-ATL,91,Bill Shonely
lhughes@axiom.com,FALSE,10/30/2019,11/22/2019,Business,163,DAL-HOU,449,Larry Hughes
dliebe@axiom.com,FALSE,07/05/2019,10/07/2019,Economy,136,DAL-AUS,239,Dorris liebe
dwilson@axiom.com,FALSE,09/07/2019,12/05/2019,Economy,143,DAL-PHX,231,Dianna Wilson
psewall@axiom.com,FALSE,9/17/2019,12/08/2019,Business,146,DAL-AUS,602,Penelope Sewall
achung@axiom.com,FALSE,6/16/2019,09/07/2019,Business,108,DAL-AMA,44,Anna Chung
jwaco@axiom.com,FALSE,09/08/2019,9/20/2019,Economy,81,DAL-PHX,347,Jane Waco
rpayne@axiom.com,FALSE,09/08/2019,10/06/2019,Business,80,DAL-ATL,617,Rachel Payne
hglantz@axiom.com,FALSE,10/10/2019,11/06/2019,Business,63,DAL-SEA,334,Hunter Glantz
bstugart@axiom.com,FALSE,1/13/2019,02/04/2019,Economy,93,DAL-ATL,111,Brian Stugart
hgreene@axiom.com,FALSE,01/04/2019,2/22/2019,Business,86,DAL-OKC,322,Harry Greene
nstaavos@axiom.com,FALSE,2/26/2019,5/14/2019,Economy,97,DAL-LGA,575,Noel Staavos
twillingham@axiom.com,FALSE,05/11/2019,6/27/2019,Economy,145,DAL-LGA,734,Tamara Willingham
gbaptist@axiom.com,FALSE,11/25/2019,12/23/2019,Economy,113,DAL-ATL,304,Giulietta Baptist
jgarza@axiom.com,FALSE,5/26/2019,6/26/2019,Economy,120,DAL-HOU,340,Jack Garza
bpistole@axiom.com,FALSE,8/15/2019,09/07/2019,Economy,144,DAL-PHX,73,Bart Pistole
ptakahito@axiom.com,FALSE,08/09/2019,12/02/2019,Economy,146,DAL-AUS,605,Pete Takahito
habelman@axiom.com,FALSE,03/09/2019,5/18/2019,Economy,158,DAL-AUS,326,Helen Abelman
bdodson@axiom.com,FALSE,3/21/2019,04/11/2019,Economy,44,DAL-SEA,104,Brendan Dodson
dmartin@axiom.com,TRUE,11/24/2019,12/24/2019,Economy,80,DAL-ATL,200,Darrin Martin
nzandusky@axiom.com,FALSE,8/13/2019,09/07/2019,Economy,128,DAL-ATL,570,Nick Zandusky
cselesnick@axiom.com,FALSE,01/08/2019,04/02/2019,Business,140,DAL-AUS,149,Chris Selesnick
abarnes@axiom.com,TRUE,9/19/2019,11/10/2019,Economy,98,DAL-PHX,11,Alan Barnes
dsayre@axiom.com,FALSE,10/20/2019,12/12/2019,Economy,138,DAL-HOU,201,Darrin Sayre
hlopez@axiom.com,FALSE,05/11/2019,09/08/2019,Economy,74,DAL-ATL,335,Hunter Lopez
pprost@axiom.com,FALSE,7/23/2019,8/22/2019,Economy,71,DAL-MDW,596,Paul Prost
cmelton@axiom.com,FALSE,5/26/2019,9/17/2019,Economy,156,DAL-PHX,145,Charlotte Melton
ahane@axiom.com,FALSE,10/31/2019,11/21/2019,Economy,74,DAL-OKC,8,Adrian Hane
hflentye@axiom.com,TRUE,06/07/2019,7/15/2019,Economy,105,DAL-HOU,332,Herbert Flentye
cglotzbach@axiom.com,TRUE,11/01/2019,11/21/2019,Economy,71,DAL-HOU,135,Catherine Glotzbach
aferguson@axiom.com,FALSE,11/20/2019,12/12/2019,Economy,89,DAL-OKC,58,Art Ferguson
jjackson@axiom.com,FALSE,09/07/2019,11/05/2019,Business,107,DAL-ATL,362,Jennifer Jackson
tprescott@axiom.com,FALSE,11/17/2019,12/04/2019,Business,106,DAL-AUS,760,Tom Prescott
mludwig@axiom.com,TRUE,7/14/2019,8/30/2019,First Class,303,DAL-PHX,516,Max Ludwig
ahwang@axiom.com,FALSE,08/01/2019,09/05/2019,Economy,154,DAL-PHX,14,Alan Hwang
rdowd@axiom.com,FALSE,6/23/2019,9/15/2019,Economy,68,DAL-GRR,638,Rob Dowd
carntzen@axiom.com,FALSE,12/02/2019,12/28/2019,Economy,142,DAL-CLE,184,Cynthia Arntzen
cdelaney@axiom.com,FALSE,10/09/2019,11/12/2019,Economy,91,DAL-LGA,185,Cynthia Delaney
mcollister@axiom.com,TRUE,7/13/2019,7/19/2019,Economy,99,DAL-HOU,505,Matt Collister
tnorvell@axiom.com,FALSE,12/15/2018,1/13/2019,Economy,103,DAL-HOU,735,Tanja Norvell
hjas@axiom.com,FALSE,07/08/2019,8/15/2019,Economy,123,DAL-AMA,324,Heather Jas
sschmidt@axiom.com,FALSE,9/24/2019,11/25/2019,Economy,158,DAL-OKC,700,Shirley Schmidt
pknutson@axiom.com,FALSE,11/28/2019,12/09/2019,Economy,123,DAL-LGA,593,Paul Knutson
bpak@axiom.com,FALSE,10/06/2019,11/25/2019,First Class,227,DAL-ELP,77,Becky Pak
tpippenger@axiom.com,FALSE,05/07/2019,6/19/2019,Economy,128,DAL-LAS,741,Theone Pippenger
tdahlen@axiom.com,FALSE,6/24/2019,9/17/2019,Business,125,DAL-AUS,732,Tamara Dahlen
rreed@axiom.com,TRUE,11/29/2018,01/10/2019,Economy,166,DAL-SLC,634,Rick Reed
ajones@axiom.com,FALSE,5/21/2019,06/12/2019,Economy,156,DAL-MDW,64,Astrea Jones
achong@axiom.com,FALSE,11/10/2019,12/02/2019,First Class,307,DAL-ATL,41,Ann Chong
creiten@axiom.com,FALSE,01/01/2019,3/22/2019,Economy,144,DAL-LGA,187,Cyra Reiten
crozendal@axiom.com,FALSE,10/13/2019,12/09/2019,First Class,217,DAL-SEA,171,Clay Rozendal
knockton@axiom.com,FALSE,08/07/2019,09/03/2019,Economy,89,DAL-SLC,425,Katherine Nockton
sshifley@axiom.com,FALSE,6/26/2019,7/14/2019,Economy,128,DAL-OKC,675,Saphhira Shifley
rwilson@axiom.com,FALSE,09/10/2019,11/25/2019,Economy,153,DAL-PHX,635,Rick Wilson
mschwartz@axiom.com,FALSE,03/03/2019,04/05/2019,Economy,100,DAL-HOU,517,Maxwell Schwartz
ssunley@axiom.com,FALSE,10/16/2019,10/24/2019,Economy,102,DAL-AMA,705,Sonia Sunley
rlucas@axiom.com,FALSE,5/15/2019,6/18/2019,First Class,305,DAL-HOU,640,Rob Lucas
ajacobs@axiom.com,FALSE,09/07/2019,9/20/2019,Economy,73,DAL-HOU,52,Anthony Jacobs
cmartinez@axiom.com,FALSE,9/20/2019,10/10/2019,First Class,285,DAL-OKC,158,Christopher Martinez
emoren@axiom.com,FALSE,12/30/2018,2/19/2019,Economy,86,DAL-ATL,275,Eugene Moren
mgastineau@axiom.com,FALSE,7/28/2019,10/14/2019,Business,159,DAL-LGA,546,Mitch Gastineau
educich@axiom.com,FALSE,08/07/2019,8/20/2019,Economy,71,DAL-MDW,258,Emily Ducich
dkendrick@axiom.com,FALSE,9/30/2019,11/09/2019,Economy,61,DAL-SEA,209,David Kendrick
iliston@axiom.com,FALSE,12/12/2018,3/30/2019,Business,89,DAL-LAS,339,Ivan Liston
emurdock@axiom.com,FALSE,10/11/2019,11/12/2019,Economy,79,DAL-LGA,263,Eric Murdock
jmolinari@axiom.com,FALSE,10/10/2019,11/09/2019,Economy,96,DAL-AUS,350,Janet Molinari
gthornton@axiom.com,TRUE,9/21/2019,10/08/2019,Economy,157,DAL-MDW,316,Guy Thornton
jhirsh@axiom.com,FALSE,8/17/2019,09/12/2019,Economy,104,DAL-AMA,411,Justin Hirsh
nfritzler@axiom.com,FALSE,8/17/2019,10/11/2019,Business,106,DAL-OKC,558,Natalie Fritzler
gtran@axiom.com,FALSE,10/07/2019,10/23/2019,Economy,135,DAL-SLC,313,Greg Tran
tdahlen@axiom.com,FALSE,01/10/2019,2/14/2019,Economy,91,DAL-LGA,732,Tamara Dahlen
ehildebrand@axiom.com,FALSE,8/22/2019,11/15/2019,Economy,60,DAL-PHX,274,Eugene Hildebrand
asmayling@axiom.com,FALSE,3/16/2019,4/20/2019,Economy,139,DAL-AUS,3,Aaron Smayling
otoch@axiom.com,FALSE,9/23/2019,11/11/2019,Business,134,DAL-OKC,581,Olvera Toch
jkarlsson@axiom.com,TRUE,8/31/2019,11/28/2019,Economy,80,DAL-ATL,374,Jim Karlsson
rakin@axiom.com,FALSE,12/14/2019,12/27/2019,Economy,73,DAL-GRR,662,Ryan Akin
awiediger@axiom.com,FALSE,7/27/2019,9/16/2019,Economy,123,DAL-AUS,62,Arthur Wiediger
knguyen@axiom.com,FALSE,9/17/2019,10/01/2019,Economy,63,DAL-LAS,429,Kean Nguyen
gzrebassa@axiom.com,FALSE,4/15/2019,06/04/2019,Economy,154,DAL-AUS,302,George Zrebassa
kmeade@axiom.com,FALSE,11/19/2019,12/12/2019,Business,84,DAL-AUS,414,Kalyca Meade
jkrohn@axiom.com,FALSE,10/05/2019,11/06/2019,Economy,60,DAL-LAS,405,Juliana Krohn
mengle@axiom.com,FALSE,9/25/2019,10/22/2019,First Class,273,DAL-MDW,514,Max Engle
bshonely@axiom.com,FALSE,11/14/2019,12/25/2019,Economy,153,DAL-ATL,91,Bill Shonely
dliebe@axiom.com,FALSE,7/19/2019,10/07/2019,Economy,144,DAL-LAS,239,Dorris liebe
rfjeld@axiom.com,TRUE,5/21/2019,6/15/2019,Economy,99,DAL-LGA,648,Roland Fjeld
agayman@axiom.com,FALSE,5/18/2019,6/22/2019,Business,101,DAL-AUS,45,Anna Gayman
psewall@axiom.com,FALSE,11/12/2019,12/08/2019,Economy,127,DAL-LGA,602,Penelope Sewall
dordway,TRUE,11/22/2018,1/25/2019,Economy,105,DAL-MDW,228,Denny Ordway
rpayne@axiom.com,FALSE,09/12/2019,10/06/2019,First Class,236,DAL-HOU,617,Rachel Payne
bstugart@axiom.com,FALSE,01/04/2019,02/04/2019,Economy,82,DAL-OKC,111,Brian Stugart
hgreene@axiom.com,TRUE,12/25/2018,2/22/2019,Economy,118,DAL-PHX,322,Harry Greene
twillingham@axiom.com,FALSE,5/15/2019,6/27/2019,First Class,266,DAL-SEA,734,Tamara Willingham
bpistole@axiom.com,TRUE,8/17/2019,09/07/2019,First Class,275,DAL-LGA,73,Bart Pistole
ptakahito@axiom.com,FALSE,11/16/2019,12/02/2019,Business,110,DAL-AUS,605,Pete Takahito
bdodson@axiom.com,TRUE,3/24/2019,04/11/2019,Economy,61,DAL-MDW,104,Brendan Dodson
hpawlan@axiom.com,FALSE,10/07/2019,12/20/2019,Economy,133,DAL-HOU,320,Harold Pawlan
ngilpin@axiom.com,FALSE,5/30/2019,07/11/2019,Economy,97,DAL-ATL,556,Nat Gilpin
bderr@axiom.com,TRUE,1/13/2019,2/28/2019,Economy,106,DAL-GRR,109,Brian Derr
dmartin@axiom.com,FALSE,12/11/2019,12/24/2019,Economy,122,DAL-LAS,200,Darrin Martin
dlawera@axiom.com,FALSE,04/12/2019,06/08/2019,Business,176,DAL-AUS,190,Dan Lawera
ebarchas@axiom.com,FALSE,07/02/2019,10/18/2019,Economy,87,DAL-ATL,273,Eugene Barchas
abarnes@axiom.com,TRUE,9/23/2019,11/10/2019,Economy,132,DAL-LAS,11,Alan Barnes
csheldon@axiom.com,FALSE,10/05/2019,10/13/2019,Economy,163,DAL-SLC,144,Charles Sheldon
lhernandez@axiom.com,FALSE,11/01/2019,11/30/2019,Business,173,DAL-PHX,459,Lena Hernandez
rskaria@axiom.com,FALSE,5/18/2019,6/16/2019,Economy,130,DAL-MDW,657,Roy Skaria
dsayre@axiom.com,FALSE,10/25/2019,12/12/2019,Business,174,DAL-AUS,201,Darrin Sayre
hlopez@axiom.com,FALSE,5/19/2019,09/08/2019,Economy,78,DAL-MDW,335,Hunter Lopez
pprost@axiom.com,FALSE,6/15/2019,8/22/2019,Economy,98,DAL-HOU,596,Paul Prost
cmelton@axiom.com,FALSE,6/20/2019,9/17/2019,Business,169,DAL-ATL,145,Charlotte Melton
atate@axiom.com,FALSE,11/14/2019,11/29/2019,Business,136,DAL-ATL,29,Alyssa Tate
lweiss@axiom.com,TRUE,11/07/2019,12/04/2019,Economy,155,DAL-ATL,480,Luke Weiss
hflentye@axiom.com,FALSE,07/09/2019,7/15/2019,Economy,126,DAL-LGA,332,Herbert Flentye
cglotzbach@axiom.com,FALSE,11/04/2019,11/21/2019,Economy,66,DAL-MDW,135,Catherine Glotzbach
jjackson@axiom.com,FALSE,10/26/2019,11/05/2019,Economy,122,DAL-GRR,362,Jennifer Jackson
aarmold@axiom.com,FALSE,7/15/2019,08/01/2019,Economy,116,DAL-GRR,25,Allen Armold
tprescott@axiom.com,FALSE,10/27/2019,12/04/2019,Economy,130,DAL-AUS,760,Tom Prescott
mludwig@axiom.com,FALSE,8/20/2019,8/30/2019,Economy,96,DAL-HOU,516,Max Ludwig
sengle@axiom.com,FALSE,09/01/2019,10/21/2019,Economy,88,DAL-PHX,673,Sanjit Engle
mkennedy@axiom.com,FALSE,10/08/2019,11/12/2019,Business,148,DAL-PHX,543,Mike Kennedy
eludwig@axiom.com,FALSE,4/26/2019,8/18/2019,Economy,112,DAL-HOU,248,Ed Ludwig
lcazamias@axiom.com,FALSE,10/19/2019,12/02/2019,Economy,95,DAL-AUS,461,Linda Cazamias
ahwang@axiom.com,TRUE,7/30/2019,09/05/2019,Economy,123,DAL-SEA,14,Alan Hwang
rdowd@axiom.com,FALSE,8/21/2019,9/15/2019,Economy,78,DAL-LGA,638,Rob Dowd
carntzen@axiom.com,FALSE,12/03/2019,12/28/2019,Economy,77,DAL-AUS,184,Cynthia Arntzen
jsundaresam@axiom.com,FALSE,9/27/2019,12/28/2019,Economy,131,DAL-MDW,395,Joni Sundaresam
tchand@axiom.com,FALSE,8/27/2019,12/25/2019,Business,177,DAL-LGA,731,Tamara Chand
cdelaney@axiom.com,TRUE,9/16/2019,11/12/2019,Economy,75,DAL-PHX,185,Cynthia Delaney
mcollister@axiom.com,FALSE,5/16/2019,7/19/2019,Economy,91,DAL-SLC,505,Matt Collister
hjas@axiom.com,FALSE,07/11/2019,8/15/2019,Business,80,DAL-OKC,324,Heather Jas
mlaware@axiom.com,FALSE,07/04/2019,7/31/2019,Economy,61,DAL-HOU,493,Maris LaWare
kthornton@axiom.com,FALSE,6/13/2019,08/02/2019,Economy,96,DAL-ELP,431,Kean Thornton
bpak@axiom.com,TRUE,8/25/2019,11/25/2019,Business,130,DAL-GRR,77,Becky Pak
tpippenger@axiom.com,FALSE,05/04/2019,6/19/2019,Business,98,DAL-AUS,741,Theone Pippenger
dpoirier@axiom.com,FALSE,09/03/2019,12/25/2019,Economy,137,DAL-AUS,206,Dave Poirier
ajones@axiom.com,FALSE,3/29/2019,06/12/2019,Economy,129,DAL-ATL,64,Astrea Jones
nlomonaco@axiom.com,FALSE,4/19/2019,8/16/2019,Economy,91,DAL-SEA,553,Nancy Lomonaco
sparks@axiom.com,TRUE,07/01/2019,7/22/2019,Economy,122,DAL-OKC,702,Sibella Parks
creiten@axiom.com,FALSE,2/26/2019,3/22/2019,Economy,131,DAL-MDW,187,Cyra Reiten
mo'rourke@axiom.com,TRUE,4/24/2019,05/08/2019,Economy,61,DAL-AUS,499,Mary O'Rourke
knockton@axiom.com,TRUE,7/13/2019,09/03/2019,Economy,104,DAL-HOU,425,Katherine Nockton
dweiss@axiom.com,FALSE,3/27/2019,05/06/2019,Economy,89,DAL-OKC,235,Don Weiss
jgalang@axiom.com,FALSE,3/24/2019,4/20/2019,Economy,158,DAL-MDW,343,James Galang
rwilson@axiom.com,FALSE,10/28/2019,11/25/2019,Economy,88,DAL-HOU,635,Rick Wilson
jradford@axiom.com,FALSE,12/06/2019,12/25/2019,Economy,105,DAL-ATL,377,Jim Radford
ssunley@axiom.com,FALSE,9/30/2019,10/24/2019,Economy,107,DAL-PHX,705,Sonia Sunley
rlucas@axiom.com,TRUE,06/01/2019,6/18/2019,Economy,105,DAL-ATL,640,Rob Lucas
ajacobs@axiom.com,FALSE,09/04/2019,9/20/2019,Economy,123,DAL-MDW,52,Anthony Jacobs
ghansen@axiom.com,FALSE,07/01/2019,08/01/2019,Economy,141,DAL-ATL,293,Gary Hansen
emoren@axiom.com,FALSE,1/26/2019,2/19/2019,Economy,119,DAL-LGA,275,Eugene Moren
dwardle@axiom.com,FALSE,3/16/2019,4/17/2019,Economy,141,DAL-CLE,238,Dorothy Wardle
mgastineau@axiom.com,FALSE,09/07/2019,10/14/2019,Economy,119,DAL-HOU,546,Mitch Gastineau
dlawera@axiom.com,TRUE,8/24/2019,9/20/2019,Business,175,DAL-ATL,190,Dan Lawera
rmesse@axiom.com,FALSE,08/12/2019,09/04/2019,Business,127,DAL-AUS,624,Raymond Messe
iliston@axiom.com,FALSE,3/15/2019,3/30/2019,Economy,83,DAL-LAS,339,Ivan Liston
emurdock@axiom.com,FALSE,10/23/2019,11/12/2019,Economy,71,DAL-AUS,263,Eric Murdock
againer@axiom.com,TRUE,10/17/2019,12/20/2019,Economy,103,DAL-LAS,60,Arthur Gainer
jmolinari@axiom.com,FALSE,10/16/2019,11/09/2019,Economy,151,DAL-HOU,350,Janet Molinari
jhirsh@axiom.com,FALSE,08/12/2019,09/12/2019,Economy,87,DAL-LAS,411,Justin Hirsh
nfritzler@axiom.com,FALSE,7/15/2019,10/11/2019,Business,123,DAL-GRR,558,Natalie Fritzler
pwener@axiom.com,FALSE,1/31/2019,03/07/2019,Business,127,DAL-AUS,615,Pierre Wener
tdahlen@axiom.com,FALSE,1/22/2019,2/14/2019,Economy,123,DAL-OKC,732,Tamara Dahlen
npaige@axiom.com,FALSE,11/13/2019,12/26/2019,Economy,68,DAL-HOU,577,Nora Paige
acrouse@axiom.com,FALSE,10/22/2019,12/21/2019,Economy,138,DAL-ATL,28,Alyssa Crouse
bshonely@axiom.com,FALSE,7/30/2019,09/05/2019,Economy,112,DAL-OKC,91,Bill Shonely
bvenier@axiom.com,FALSE,3/25/2019,4/19/2019,Economy,97,DAL-OKC,83,Benjamin Venier
snguyen@axiom.com,FALSE,8/27/2019,9/17/2019,Economy,97,DAL-AUS,713,Steve Nguyen
ckinney@axiom.com,TRUE,09/11/2019,11/15/2019,Business,80,DAL-AUS,183,Cyma Kinney
cdarley@axiom.com,FALSE,10/09/2019,12/03/2019,Business,161,DAL-LGA,131,Carol Darley
awiediger@axiom.com,FALSE,7/20/2019,9/16/2019,First Class,233,DAL-ATL,62,Arthur Wiediger
knguyen@axiom.com,FALSE,09/03/2019,10/01/2019,First Class,239,DAL-ATL,429,Kean Nguyen
gzrebassa@axiom.com,FALSE,4/26/2019,06/04/2019,First Class,285,DAL-MDW,302,George Zrebassa
kmeade@axiom.com,FALSE,9/23/2019,12/12/2019,Economy,157,DAL-SLC,414,Kalyca Meade
cmcguire@axiom.com,TRUE,5/28/2019,6/28/2019,Economy,147,DAL-ATL,140,Chad McGuire
jkriz@axiom.com,FALSE,9/23/2019,11/25/2019,Economy,72,DAL-OKC,375,Jim Kriz
ashonely@axiom.com,FALSE,12/26/2018,1/27/2019,Economy,81,DAL-SFO,16,Alan Shonely
nhansen@axiom.com,FALSE,10/12/2019,10/26/2019,Economy,149,DAL-LAS,573,Nicole Hansen
cschnelling@axiom.com,FALSE,6/30/2019,7/26/2019,First Class,211,DAL-MDW,165,Cindy Schnelling
agayman@axiom.com,TRUE,06/08/2019,6/22/2019,Business,138,DAL-LGA,45,Anna Gayman
dordway,FALSE,12/14/2018,1/25/2019,Economy,66,DAL-LGA,228,Denny Ordway
jgalang@axiom.com,FALSE,5/21/2019,6/21/2019,Economy,110,DAL-LAS,343,James Galang
fgastineau@axiom.com,FALSE,12/02/2018,01/06/2019,Economy,108,DAL-OKC,283,Frank Gastineau
bpistole@axiom.com,FALSE,8/14/2019,09/07/2019,Economy,83,DAL-MDW,73,Bart Pistole
jritter@axiom.com,FALSE,02/03/2019,04/07/2019,First Class,279,DAL-OKC,413,Justin Ritter
phirasaki@axiom.com,FALSE,9/20/2019,10/08/2019,Economy,138,DAL-PHX,585,Patricia Hirasaki
arawles@axiom.com,TRUE,8/13/2019,10/05/2019,Business,91,DAL-SEA,55,Anthony Rawles
ngilpin@axiom.com,FALSE,4/16/2019,07/11/2019,Economy,98,DAL-GRR,556,Nat Gilpin
dmiller@axiom.com,TRUE,09/01/2019,9/25/2019,Economy,72,DAL-GRR,234,Don Miller
bderr@axiom.com,FALSE,1/27/2019,2/28/2019,Economy,143,DAL-PHX,109,Brian Derr
dmartin@axiom.com,TRUE,10/14/2019,12/24/2019,Economy,159,DAL-GRR,200,Darrin Martin
hredmond@axiom.com,FALSE,10/04/2019,10/24/2019,Economy,159,DAL-ATL,317,Hallie Redmond
csheldon@axiom.com,FALSE,9/23/2019,10/13/2019,Economy,146,DAL-SLC,144,Charles Sheldon
rskaria@axiom.com,FALSE,5/28/2019,6/16/2019,Economy,137,DAL-LAS,657,Roy Skaria
hlopez@axiom.com,FALSE,8/17/2019,09/08/2019,Economy,112,DAL-ATL,335,Hunter Lopez
pprost@axiom.com,FALSE,07/04/2019,8/22/2019,Economy,63,DAL-HOU,596,Paul Prost
jmartin@axiom.com,FALSE,7/20/2019,09/05/2019,Economy,138,DAL-MDW,349,Janet Martin
cmelton@axiom.com,FALSE,8/15/2019,9/17/2019,Economy,72,DAL-ELP,145,Charlotte Melton
tmolinari@axiom.com,TRUE,12/16/2019,12/24/2019,First Class,229,DAL-MDW,764,Tony Molinari
gguthrie@axiom.com,TRUE,11/09/2019,12/15/2019,Business,94,DAL-AUS,309,Greg Guthrie
aarmold@axiom.com,FALSE,6/29/2019,08/01/2019,Business,124,DAL-PHX,25,Allen Armold
sengle@axiom.com,FALSE,09/03/2019,10/21/2019,Economy,107,DAL-SLC,673,Sanjit Engle
cleslie@axiom.com,FALSE,11/10/2018,1/17/2019,Economy,137,DAL-AUS,179,Craig Leslie
eludwig@axiom.com,FALSE,7/22/2019,8/18/2019,Economy,139,DAL-LAS,248,Ed Ludwig
lcazamias@axiom.com,TRUE,11/10/2019,12/02/2019,Economy,144,DAL-LGA,461,Linda Cazamias
ahwang@axiom.com,FALSE,6/19/2019,09/05/2019,Economy,75,DAL-LAS,14,Alan Hwang
rdowd@axiom.com,TRUE,7/13/2019,9/15/2019,Economy,123,DAL-LGA,638,Rob Dowd
jsundaresam@axiom.com,TRUE,12/06/2019,12/28/2019,Economy,66,DAL-LAS,395,Joni Sundaresam
tchand@axiom.com,FALSE,12/01/2019,12/25/2019,Economy,109,DAL-LAS,731,Tamara Chand
hjas@axiom.com,FALSE,07/10/2019,8/15/2019,Economy,98,DAL-PHX,324,Heather Jas
mlaware@axiom.com,FALSE,4/28/2019,7/31/2019,Economy,69,DAL-MDW,493,Maris LaWare
kthornton@axiom.com,FALSE,07/03/2019,08/02/2019,Economy,88,DAL-PHX,431,Kean Thornton
bpak@axiom.com,FALSE,11/14/2019,11/25/2019,Economy,117,DAL-PHX,77,Becky Pak
dpoirier@axiom.com,FALSE,11/11/2019,12/25/2019,Economy,124,DAL-HOU,206,Dave Poirier
jellison@axiom.com,TRUE,10/01/2019,11/02/2019,Economy,152,DAL-LAS,364,Jeremy Ellison
ajones@axiom.com,FALSE,05/10/2019,06/12/2019,Economy,91,DAL-ATL,64,Astrea Jones
nlomonaco@axiom.com,FALSE,7/15/2019,8/16/2019,Economy,84,DAL-ATL,553,Nancy Lomonaco
creiten@axiom.com,TRUE,2/19/2019,3/22/2019,Business,109,DAL-SEA,187,Cyra Reiten
mo'rourke@axiom.com,FALSE,4/22/2019,05/08/2019,First Class,237,DAL-MDW,499,Mary O'Rourke
knockton@axiom.com,FALSE,6/27/2019,09/03/2019,Business,117,DAL-ATL,425,Katherine Nockton
jgalang@axiom.com,FALSE,04/02/2019,4/20/2019,Economy,68,DAL-ELP,343,James Galang
schand@axiom.com,FALSE,2/14/2019,4/29/2019,Economy,112,DAL-GRR,672,Sanjit Chand
jradford@axiom.com,FALSE,12/05/2019,12/25/2019,Business,172,DAL-PHX,377,Jim Radford
rbarroso@axiom.com,FALSE,10/16/2019,11/14/2019,First Class,261,DAL-LGA,642,Robert Barroso
rlucas@axiom.com,FALSE,4/14/2019,6/18/2019,Economy,95,DAL-LAS,640,Rob Lucas
ajacobs@axiom.com,FALSE,8/28/2019,9/20/2019,Business,93,DAL-SEA,52,Anthony Jacobs
emoren@axiom.com,FALSE,1/31/2019,2/19/2019,Business,152,DAL-OKC,275,Eugene Moren
dwardle@axiom.com,TRUE,02/08/2019,4/17/2019,Economy,142,DAL-LGA,238,Dorothy Wardle
so'donnell@axiom.com,FALSE,02/04/2019,05/04/2019,Economy,81,DAL-OKC,688,Sean O'Donnell
dlawera@axiom.com,FALSE,09/07/2019,9/20/2019,Economy,145,DAL-MDW,190,Dan Lawera
aschoenberger@axiom.com,FALSE,01/10/2019,3/27/2019,Economy,90,DAL-MDW,15,Alan Schoenberger
kcollister@axiom.com,TRUE,5/29/2019,6/19/2019,First Class,296,DAL-OKC,435,Kelly Collister
cmolinari@axiom.com,FALSE,8/31/2019,9/15/2019,Economy,75,DAL-AUS,180,Craig Molinari
lcurrie@axiom.com,FALSE,10/12/2019,11/24/2019,First Class,285,DAL-MDW,475,Logan Currie
emurdock@axiom.com,FALSE,10/05/2019,11/12/2019,Economy,141,DAL-LAS,263,Eric Murdock
againer@axiom.com,FALSE,11/25/2019,12/20/2019,Economy,121,DAL-LAS,60,Arthur Gainer
jmolinari@axiom.com,FALSE,10/25/2019,11/09/2019,Economy,106,DAL-OKC,350,Janet Molinari
areiter@axiom.com,FALSE,10/08/2019,12/21/2019,Economy,143,DAL-LAS,36,Andy Reiter
nfritzler@axiom.com,TRUE,8/22/2019,10/11/2019,Economy,77,DAL-AUS,558,Natalie Fritzler
jdaniels@axiom.com,FALSE,08/03/2019,09/05/2019,Economy,128,DAL-AUS,400,Joy Daniels
tdahlen@axiom.com,FALSE,1/22/2019,2/14/2019,Economy,77,DAL-GRR,732,Tamara Dahlen
